13,4718,3.5,4
13,4993,4.5,4
13,6377,4.5,4
13,64614,4.5,4
13,81834,4.5,4
14,2628,3,3
14,2861,2,3
14,3354,3,3
14,3623,3,3
15,2,2,3
15,10,3,3
15,16,3.5,3
15,21,4.5,3
15,25,3,3
15,162,4,3
15,172,1,3
15,223,4,2
15,233,4,3
15,265,1,3
15,288,2,3
15,300,4,3
15,317,1,2
15,339,2.5,3
15,342,3,3
15,367,2,2
15,431,4,3
15,481,3,3
15,485,0.5,3
15,549,5,3
15,551,2,3
15,555,4,3
15,588,0.5,2
15,589,4,3
15,608,5,3
15,708,3,3
15,724,2,3
15,745,3,3
15,799,3,3
15,832,1,3
15,836,2,3
15,911,4,3
15,914,1.5,3
15,922,1,3
15,994,4,3
15,1060,4,3
15,1079,4,3
15,1089,4,3
15,1093,2,3
15,1171,4,3
15,1189,3.5,3
15,1199,1,3
15,1203,4,3
15,1204,2,3
15,1217,2,3
15,1219,3,3
15,1220,1,3
15,1230,3,3
15,1234,4,3
15,1252,5,3
15,1264,3,3
15,1265,4,3
15,1270,5,3
15,1276,2.5,3
15,1281,1,3
15,1287,2,2
15,1288,4,3
15,1320,3,3
15,1339,2,3
15,1342,2,3
15,1361,3.5,3
15,1377,3,2
15,1391,0.5,3
15,1394,4,3
15,1407,5,3
15,1483,3,3
15,1502,1.5,3
15,1517,3,3
15,1552,1.5,3
15,1562,1.5,3
15,1625,4,3
15,1649,2,3
15,1680,3,3
15,1721,1.5,3
15,1729,1,3
15,1748,4,3
15,1805,3,2
15,1845,4,3
15,1883,4,3
15,1897,1.5,3
15,1921,4,3
15,1954,3,3
15,2018,2,3
15,2020,2.5,3
15,2100,2,3
15,2133,3.5,3
15,2134,3.5,3
15,2167,3,3
15,2194,4,3
15,2248,3.5,3
15,2273,2.5,3
15,2288,3,3
15,2291,3,3
15,2302,3.5,3
15,2313,3.5,3
15,2318,4.5,3
15,2336,2,3
15,2406,3.5,3
15,2439,2,3
15,2455,3.5,3
15,2490,1,3
15,2501,3,3
15,2560,3,3
15,2580,3,3
15,2594,4,3
15,2598,1.5,3
15,2605,1,3
15,2624,3,3
15,2683,1,3
15,2692,3,3
15,2702,1.5,3
15,2707,3,3
15,2712,4,3
15,2723,1,3
15,2726,2.5,3
15,2769,2,3
15,2803,1.5,3
15,2819,3,3
15,2916,4,3
15,2918,4,3
15,2976,2,3
15,2983,4,3
15,2985,3,3
15,2987,4,3
15,3010,4,3
15,3033,4,3
15,3044,3,3
15,3101,4,3
15,3104,4,3
15,3107,3,3
15,3147,1,3
15,3150,3,3
15,3157,1,3
15,3168,2.5,3
15,3173,2.5,3
15,3181,1,3
15,3272,2,3
15,3317,5,3
15,3358,2.5,3
15,3362,3.5,3
15,3504,4,3
15,3505,4,3
15,3556,3,3
15,3571,4,3
15,3671,2,3
15,3683,4,3
15,3751,1,3
15,3852,3,3
15,3861,3,3
15,3868,4,3
15,3911,2,3
15,3956,1,3
15,3983,5,3
15,3986,1,3
15,3990,1,3
15,3994,4,3
15,3999,3,3
15,4007,3.5,3
15,4011,1,3
15,4017,4,3
15,4018,1,3
15,4019,2,3
15,4025,1,3
15,4055,1,3
15,4066,4,3
15,4144,4,3
15,4167,1,3
15,4246,2,3
15,4262,3,3
15,4306,1,3
15,4383,3,3
15,4447,1.5,3
15,4546,3,3
15,4641,3,3
15,4679,3,3
15,4713,4,3
15,4718,4,2
15,4727,3,3
15,4888,3,3
15,4902,2,3
15,4958,1,3
15,4975,1,3
15,5013,2,3
15,5015,1,3
15,5026,2,3
15,5135,4,3
15,5222,2,3
15,5319,3.5,3
15,5364,2.5,3
15,5377,4,3
15,5416,1.5,0
15,5444,1,3
15,5524,1,3
15,5528,1,3
15,5618,1.5,3
15,5620,0.5,3
15,5662,4,3
15,5792,4,3
15,5902,4,3
15,5952,5,3
15,5954,1,3
15,5968,3,3
15,6003,1.5,3
15,6296,1.5,3
15,6299,2.5,3
15,6373,2,3
15,6377,1,3
15,6464,2.5,3
15,6503,2.5,3
15,6547,1,0
15,6552,1.5,3
15,6783,2,3
15,6867,3.5,3
15,6874,1,3
15,6885,1,3
15,6942,3,3
15,6989,2.5,3
15,7003,2,3
15,7143,2,3
15,7153,1.5,2
15,7173,0.5,3
15,7265,3.5,3
15,7325,0.5,3
15,7348,2,3
15,7487,1.5,3
15,7573,2.5,3
15,8360,2.5,3
15,8361,4,3
15,8531,1.5,3
15,8636,3,3
15,8798,3,3
15,8865,1,3
15,8948,1,3
15,27904,2.5,3
15,30707,1.5,3
15,33154,3.5,3
15,37729,2,3
15,39292,4.5,3
15,42718,4.5,3
15,45499,2.5,3
15,45517,0.5,3
15,45672,1.5,3
15,45728,0.5,3
15,45950,3,3
15,46723,2,3
15,48774,4,3
15,48780,4,3
15,52328,1.5,3
15,52604,2,3
15,52973,3.5,3
15,54881,4.5,3
15,55247,1,3
15,55276,3.5,3
15,57368,1.5,3
15,58998,1.5,3
15,59126,4,3
15,60074,1,3
15,61132,2,3
15,63082,0.5,3
15,64957,1.5,3
15,65642,4.5,3
15,66130,1.5,3
15,66203,1,3
15,66665,3,3
15,69122,1,3
15,69436,0.5,3
15,70286,5,3
15,71211,3.5,3
15,71264,1.5,3
15,73344,3.5,3
15,74851,0.5,3
15,79057,2.5,3
15,80489,4,3
15,80906,4,3
15,81834,2,3
15,82854,0.5,0
15,83349,1,3
15,84954,1,3
15,86644,1.5,3
15,86833,4,3
15,86898,3.5,0
15,86911,0.5,3
15,87222,4,3
15,87306,1,3
15,87430,0.5,3
15,88125,3,3
15,88950,0.5,0
15,89337,3,0
15,90647,3,3
15,90870,0.5,0
15,91529,3,3
15,93510,3,3
15,94677,4,3
15,96667,2.5,0
15,96737,2.5,3
15,97913,2.5,3
15,97938,2.5,3
15,99114,1.5,3
15,99149,1,3
15,100365,2.5,0
15,100745,1,0
15,101076,3,3
15,102880,0.5,3
15,102903,1,3
15,103228,5,3
15,104241,1,3
15,104879,4,3
15,107406,4,3
15,108188,2,3
15,108190,0.5,3
15,108932,1.5,3
15,111622,4.5,3
15,111781,4.5,3
15,112138,3.5,3
15,112183,2,3
15,115713,3.5,3
15,116897,4.5,3
15,118696,1.5,3
15,122890,3,3
15,122892,3,3
15,122900,3,3
15,122902,0.5,3
15,122904,1,3
15,130452,2,0
15,131013,3,3
15,132046,0.5,3
15,134393,4,3
15,134853,1,3
15,136020,3,3
15,136864,3,3
15,140110,2.5,3
15,140174,4,3
15,145839,1,0
15,146656,3.5,3
15,149354,3.5,3
15,152081,3,3
15,159690,2,0
15,160271,2.5,0
15,160565,2,0
15,161155,0.5,0
16,337,4,4
16,2012,4,4
16,2539,4,4
16,4014,3.5,4
16,4231,4.5,4
16,4738,4.5,4
17,6,4.5,4
17,29,4.5,4
17,32,4.5,4
17,235,5,4
17,247,2,4
17,296,5,4
17,480,0.5,4
17,680,4.5,4
17,736,2.5,4
17,912,4.5,4
17,913,5,4
17,928,4.5,4
17,930,3.5,4
17,965,3.5,4
17,1092,4,4
17,1104,3.5,4
17,1175,4.5,4
17,1206,5,4
17,1232,5,4
17,1245,4,4
17,1270,4.5,4
17,1298,4.5,4
17,1396,3,4
17,1517,3,4
17,1570,2.5,0
17,1597,2.5,4
17,1721,0.5,4
17,1729,2.5,4
17,1884,5,4
17,2066,5,4
17,2117,4.5,4
17,2118,4,4
17,2159,2.5,4
17,2232,4.5,4
17,2490,4,4
17,2594,5,4
17,2606,3,4
17,2710,3.5,4
17,2791,2,4
17,3134,5,4
17,3504,3.5,4
17,3788,4.5,4
17,3977,1,4
17,4226,5,4
17,4896,0.5,4
17,4975,4,3
17,4993,4.5,4
17,4995,3,4
17,5316,1.5,4
17,5502,0.5,4
17,6140,4,4
17,6242,4,4
17,6294,0.5,4
17,6502,3,4
17,6643,4.5,4
17,6874,4.5,4
17,6979,3.5,4
17,6987,5,4
17,7069,4.5,4
17,7123,5,4
17,7153,4.5,4
17,7438,4.5,4
17,7700,5,4
17,7792,4,4
17,7982,3.5,4
17,8644,2,4
17,8865,0.5,4
17,8914,4.5,4
17,8928,3,4
17,8958,5,4
17,8973,3.5,4
17,31952,4.5,4
17,33683,2,4
18,25,5,3
18,62,4,3
18,76,3,3
18,79,2,3
18,81,3,3
18,92,3,3
18,141,4,3
18,648,3,3
18,719,3,3
18,785,4,3
19,9,3,4
19,10,3,3
19,11,3,4
19,25,3,4
19,32,3,4
19,34,4,4
19,35,3,4
19,57,3,4
19,64,2,4
19,89,3,4
19,150,3,4
19,153,3,3
19,159,4,4
19,172,1,4
19,180,3,4
19,223,4,3
19,246,4,4
19,266,1,4
19,307,5,4
19,329,3,3
19,364,3,4
19,367,3,3
19,380,3,3
19,429,4,4
19,457,4,3
19,471,3,4
19,474,3,4
19,504,3,4
19,531,5,4
19,537,3,4
19,550,3,4
19,593,3,3
19,594,4,4
19,653,3,4
19,662,3,4
19,724,3,4
19,750,5,4
19,785,3,4
19,786,3,4
19,923,5,4
19,931,3,4
19,950,4,4
19,1023,4,4
19,1028,3,4
19,1036,4,4
19,1041,5,4
19,1042,3,4
19,1060,5,4
19,1080,3,4
19,1086,4,4
19,1088,3,4
19,1101,3,4
19,1103,4,4
19,1130,4,4
19,1175,3,4
19,1198,4,4
19,1199,4,4
19,1200,4,4
19,1210,4,4
19,1211,5,4
19,1212,4,4
19,1214,4,4
19,1216,2,4
19,1217,5,4
19,1220,5,4
19,1252,4,4
19,1254,5,4
19,1261,5,4
19,1262,4,4
19,1266,4,4
19,1267,4,4
19,1268,3,4
19,1297,4,4
19,1332,2,4
19,1348,5,4
19,1350,3,4
19,1357,4,4
19,1370,4,4
19,1373,3,4
19,1377,3,3
19,1381,3,4
19,1385,3,4
19,1389,1,4
19,1391,2,4
19,2019,3,4
20,107,3.5,3
20,153,4,3
20,296,0.5,4
20,497,5,3
20,588,3.5,3
20,595,4,3
20,745,5,3
20,1019,3,3
20,1136,4.5,3
20,1269,4,3
20,2405,4.5,3
20,2959,0.5,4
20,3148,0.5,3
20,3555,2,3
20,6201,4.5,3
20,6385,4.5,3
20,7212,5,3
20,7841,1,3
20,51471,5,0
20,58299,3.5,3
21,32,4,3
21,260,3,4
21,266,3,3
21,356,4,4
21,442,3,3
21,480,3,4
21,509,4,4
21,527,5,3
21,543,3,3
21,586,3,3
21,589,5,4
21,592,3,4
21,733,3,3
21,750,5,3
21,913,4,4
21,918,4,3
21,1028,3,4
21,1035,4,4
21,1080,3,3
21,1097,3,3
21,1103,3,3
21,1175,4,3
21,1217,5,3
21,1250,4,3
21,1252,3,3
21,1265,3,4
21,1275,2,3
21,1303,5,3
21,1321,4,3
21,1334,3,3
21,1374,4,3
21,1395,3,3
22,235,2,3
22,356,3.5,4
22,442,2.5,3
22,552,3,3
22,1080,3.5,3
22,1148,2,3
22,1198,5,3
22,1214,3.5,3
22,1263,3,3
22,1320,3.5,3
22,1375,4,3
22,1376,4,3
22,1682,2.5,3
22,1876,2,3
22,1923,2.5,4
22,2081,2.5,4
22,2431,2,3
22,2617,2.5,3
22,2716,3,3
22,2881,2,3
22,3033,4,3
22,3355,4.5,3
22,3826,2,3
22,3868,4,3
22,3977,2.5,3
22,3999,2,3
22,4105,4,3
22,4720,2.5,3
22,5026,4,3
22,5349,5,4
22,5400,2.5,3
22,5464,2.5,3
22,6502,3,3
22,6539,4,3
22,6934,2,3
22,7438,4.5,3
22,8360,3.5,3
22,8368,3.5,3
22,8947,3,3
22,8957,4.5,3
22,8961,3.5,3
22,31696,4,3
22,33794,3,3
22,37729,5,3
23,34,3.5,4
23,58,3.5,4
23,150,3.5,4
23,185,3.5,3
23,247,4,4
23,253,3.5,4
23,262,4,4
23,307,2.5,4
23,356,4.5,4
23,380,4,3
23,485,3,4
23,527,3.5,4
23,597,3,4
23,780,3.5,4
23,841,4,4
23,908,5,4
23,912,5,4
23,926,4,4
23,942,4,4
23,949,3.5,4
23,953,4.5,4
23,955,3.5,4
23,965,3.5,4
23,971,3.5,4
23,1035,2.5,4
23,1041,4,4
23,1136,4,4
23,1185,3,4
23,1196,4.5,4
23,1198,4.5,4
23,1208,5,4
23,1225,4.5,4
23,1235,1.5,4
23,1254,3.5,4
23,1266,3.5,4
23,1270,4.5,4
23,1277,3.5,4
23,1304,4,4
23,1333,3.5,4
23,1348,2.5,4
23,1354,4.5,4
23,1356,3,4
23,1387,3.5,4
23,1408,3.5,4
23,1411,3.5,4
23,1499,1.5,4
23,1673,4,4
23,1732,4,4
23,1735,4.5,4
23,1860,5,4
23,1876,3,4
23,1945,4.5,4
23,1947,4,4
23,1950,4.5,4
23,1954,3,4
23,1959,2.5,4
23,1961,4,4
23,1997,3.5,4
23,2002,3.5,4
23,2012,4.5,4
23,2126,2,4
23,2132,4,4
23,2194,3.5,4
23,2289,4,4
23,2313,3.5,4
23,2329,2.5,4
23,2353,3,4
23,2361,4,4
23,2396,4.5,4
23,2599,3.5,4
23,2628,2.5,4
23,2640,4.5,4
23,2657,3,4
23,2699,1.5,4
23,2712,4.5,4
23,2716,3,4
23,2721,3.5,4
23,2726,4.5,4
23,2905,4,4
23,2947,3.5,4
23,2959,3.5,4
23,2987,3.5,4
23,2997,4.5,4
23,3067,5,4
23,3089,4.5,4
23,3201,3.5,4
23,3371,3.5,4
23,3415,1.5,4
23,3424,4,4
23,3448,4,4
23,3468,3,4
23,3503,3.5,4
23,3510,3.5,4
23,3535,4,4
23,3623,2,4
23,3751,4,4
23,3801,2,4
23,4037,3.5,4
23,4278,3.5,4
23,4344,0.5,4
23,4564,1.5,4
23,4641,4,4
23,4976,3,4
23,4995,4.5,4
23,5222,4,4
23,5304,3.5,4
23,5367,4,4
23,5464,2,4
23,5881,4,4
23,5882,1.5,4
23,6323,3.5,4
23,6333,3.5,4
23,6415,1.5,0
23,6591,4,4
23,6643,4.5,4
23,6796,3.5,4
23,6870,3.5,4
23,6890,4,4
23,6944,3,4
23,7008,1.5,4
23,7013,4,4
23,7088,4,4
23,7132,3.5,4
23,7139,3.5,4
23,7234,4,4
23,7438,3.5,4
23,7713,3.5,4
23,8368,4,4
23,8910,4,4
23,8958,4.5,4
23,8966,3.5,4
23,8973,4,4
23,8984,3,4
23,25753,3.5,4
23,26052,4,4
23,26131,4,4
23,27803,4.5,4
23,30707,3.5,4
23,30793,3.5,4
23,30812,3.5,4
23,31101,4,0
23,32587,3.5,4
23,33493,4,4
23,37733,3.5,4
23,37736,3,0
24,81,4,4
24,356,4,4
24,590,4,4
24,592,3,4
25,78,3,3
25,653,2,3
25,784,3,3
25,832,3,3
25,842,2,3
26,63,0.5,3
26,260,3,4
26,318,4,4
26,367,2,3
26,733,3,3
26,1089,3.5,4
26,1527,4,3
26,1732,4,3
26,3114,4.5,3
26,4226,4,3
26,4776,4,3
26,4963,1.5,3
26,5418,4,3
26,5608,4,3
26,6539,1.5,3
26,6874,4.5,3
26,7323,4,3
26,7445,4.5,3
26,30810,3,3
26,36529,4,3
26,46976,4,3
26,48774,3,3
26,49530,4,3
26,53129,4.5,3
26,55118,2.5,3
26,55765,2.5,3
26,56782,3.5,3
26,59784,5,3
26,60069,3,3
26,61024,3,3
26,62849,4.5,3
26,63082,3,3
26,65514,5,3
26,70533,0.5,3
27,50,4,4
27,73,5,4
27,296,4,4
27,1610,4,4
27,2391,3,4
28,58,5,4
28,908,5,4
28,913,4,4
28,933,4,4
28,953,2,4
28,1206,4,4
28,1300,4,4
28,1674,4,4
28,1945,5,4
28,2324,5,4
29,1681,0.5,3
29,3720,4,3
29,6502,5,3
29,51662,4.5,3
30,16,5,4
30,18,2,4
30,21,5,4
30,47,4,4
30,100,4,4
30,110,5,4
30,158,3,4
30,170,4,4
30,209,2,4
30,224,4,4
30,288,1,4
30,318,5,4
30,337,5,4
30,350,4,4
30,364,3,4
30,412,5,4
30,457,5,4
30,507,4,4
30,508,5,4
30,509,5,4
30,517,4,4
30,540,4,4
30,592,4,4
30,594,3,4
30,647,5,4
30,767,4,0
30,800,4,4
30,920,5,4
30,924,4,4
30,953,4,4
30,971,4,4
30,1036,4,4
30,1073,3,4
30,1090,4,4
30,1120,4,4
30,1179,5,4
30,1197,3,4
30,1198,5,4
30,1208,5,4
30,1210,4,4
30,1212,3,4
30,1221,5,3
30,1234,5,4
30,1242,5,4
30,1245,4,4
30,1252,5,4
30,1267,5,4
30,1270,5,4
30,1272,5,4
30,1277,5,4
30,1292,5,4
30,1343,5,4
30,1346,4,4
30,1377,3,4
30,1387,4,4
30,1508,4,4
30,1523,4,0
30,1562,3,4
30,1588,2,4
30,1589,3,4
30,1625,3,4
30,1674,5,4
30,1732,3,4
30,1798,3,4
30,1805,4,3
30,1882,2,4
30,1892,5,4
30,1912,4,4
30,1945,4,4
30,1953,4,4
30,1954,5,4
30,1965,4,4
30,2011,4,4
30,2015,3,4
30,2064,4,4
30,2076,4,4
30,2088,3,4
30,2117,3,4
30,2126,4,4
30,2145,3,4
30,2146,4,4
30,2148,1,4
30,2160,5,4
30,2183,4,4
30,2193,3,4
30,2194,5,4
30,2231,5,4
30,2252,4,4
30,2253,3,4
30,2269,5,4
30,2302,4,4
30,2329,3,4
30,2403,3,4
30,2412,4,4
30,2417,3,4
30,2424,4,4
30,2433,4,4
30,2435,2,4
30,2518,3,4
30,2529,4,4
30,2574,3,4
30,2664,3,4
30,2707,3,4
30,2749,4,4
30,2757,2,4
30,2763,5,4
30,2770,3,4
30,2797,5,4
30,2829,4,4
30,2851,2,4
30,2881,4,4
30,2912,4,4
30,2959,4,4
30,2966,4,4
30,2973,5,4
30,2977,2,4
30,3015,3,4
30,3068,5,4
30,3082,3,4
30,3101,5,4
30,3210,4,4
30,3219,4,4
30,3247,3,4
30,3256,4,4
30,3286,2,4
30,3296,4,4
30,3334,4,4
30,3360,5,4
30,3361,4,4
30,3363,4,4
30,3386,4,4
30,3395,4,4
30,3428,4,4
30,3441,2,4
30,3498,4,4
30,3513,5,4
30,3524,3,4
30,3529,4,4
30,3536,4,4
30,3543,5,4
30,3548,4,4
30,3551,4,4
30,3556,4,4
30,3683,5,4
30,3684,4,4
30,3701,3,4
30,3704,3,4
30,3712,4,4
30,3724,4,4
30,3735,5,4
30,3783,4,4
30,3873,4,4
30,3957,2,4
30,4002,4,4
30,4008,5,4
30,4009,4,4
30,4018,4,4
30,4022,4,4
30,4025,3,4
30,4039,3,4
30,4041,4,4
30,4060,4,0
30,4063,3,4
30,4102,4,4
30,4111,4,0
30,4246,4,4
30,4318,4,4
30,4482,4,4
30,4489,4,4
30,4495,3,4
30,4573,4,0
30,4615,1,0
30,4617,5,0
30,4627,2,4
30,4661,4,4
30,4733,4,4
30,4776,4,4
30,4787,5,4
30,4960,4,0
30,4978,5,4
30,5060,3,4
30,5122,4,0
30,5208,4,0
30,5247,3,4
30,5269,1,4
30,5307,3,0
30,5309,3,4
30,5335,2,0
30,5382,2,4
30,5502,3,4
30,5630,5,4
30,5723,4,0
30,5773,3,0
30,5869,4,0
30,5923,3,4
30,5927,4,4
30,6027,4,4
30,6186,2,0
30,6212,3,4
30,6234,3,0
30,6440,4,4
30,6473,4,4
31,372,3.5,4
31,541,4,4
31,1091,3,4
31,1186,2,4
31,1221,4.5,4
31,1234,4.5,4
31,2692,4.5,4
31,2959,5,4
31,2997,4.5,4
31,7361,5,4
31,33794,4.5,4
31,44195,4,4
31,58559,5,4
31,72226,4,4
32,19,3,4
32,153,4,4
32,168,3,4
32,204,4,4
32,333,3,4
32,344,4,4
32,356,5,4
32,367,4,4
32,420,2,4
32,442,4,4
33,532,4,3
33,1060,4,3
33,1198,4,3
33,1258,5,3
33,1259,4,3
33,1407,4,3
33,1784,4,3
33,1994,5,3
33,2060,3,3
33,2145,4,3
33,2193,2,3
33,2371,4,3
33,2507,1,0
33,2599,4,3
33,2793,2,3
33,2891,1,3
33,3157,2,3
33,3568,3,0
33,3617,4,3
33,3852,4,3
33,3910,2,3
33,4214,4,3
33,4340,4,3
33,4378,3,3
33,4718,4,3
33,4890,4,3
33,4898,4,3
33,5339,4,3
34,253,4,4
34,377,3,4
34,562,4,4
34,589,5,4
34,678,5,4
34,858,4,4
34,940,5,4
34,1059,5,4
34,1120,3,4
34,1200,4,4
34,1213,5,4
34,1219,5,4
34,1221,4,3
34,1240,5,4
34,1250,4,4
34,1254,5,4
34,1267,5,4
34,1287,5,4
34,1339,4,4
34,1396,4,4
34,1407,4,4
34,1754,3,4
34,1923,4,4
34,2289,5,4
34,2527,4,4
34,2657,4,4
34,2797,3,4
34,2901,4,4
34,2908,5,4
34,3035,5,4
34,3066,3,4
34,3168,4,4
34,3467,4,4
34,3504,5,4
34,3702,5,4
34,3727,4,4
34,5060,3,4
35,24,2.5,2
35,1047,1.5,2
35,1188,0.5,2
35,3072,5,2
36,18,4,4
36,41,3,4
36,45,4,4
36,55,4,4
36,57,4,4
36,151,3,4
36,216,3,4
36,253,4,4
36,260,5,4
36,273,3,4
36,282,3,4
36,312,3,4
36,318,4,4
36,362,4,4
36,521,4,4
36,539,3,4
36,540,3,4
36,587,3,4
36,597,3,4
36,788,2,4
36,1150,3,4
37,920,5,4
37,1193,5,4
37,1307,5,4
37,1907,5,4
37,3977,3,4
37,4054,3,4
38,293,4.5,4
38,296,5,4
38,590,3.5,4
38,838,4.5,4
38,2000,3,4
38,2324,4.5,4
38,2750,4,4
38,3328,5,4
38,3677,5,4
38,4226,4.5,4
38,6870,4.5,4
38,7063,4.5,4
38,7089,5,4
38,7438,3.5,4
38,8197,4.5,4
38,33794,4,4
38,59447,5,0
38,69761,5,0
38,97826,5,0
38,109374,4,4
38,110102,4,4
38,134130,4.5,4
39,16,5,4
39,50,3,4
39,153,3,4
39,220,4,4
39,223,4,3
39,231,4,4
39,273,3,4
39,296,5,4
39,333,3,4
39,366,3,4
39,593,3,4
39,662,5,4
40,260,4.5,5
40,2959,4,5
40,7361,4.5,5
40,44191,4.5,5
40,48774,5,5
40,49272,4.5,5
40,51540,4.5,5
40,58559,4.5,4
40,116797,4,5
41,2,3.5,4
41,130,4.5,0
41,262,4.5,4
41,356,3.5,4
41,435,4,4
41,442,3.5,4
41,457,4,4
41,986,3.5,4
41,1097,4,4
41,1129,4.5,4
41,1220,5,4
41,1333,2.5,4
41,1356,4,4
41,1374,4.5,4
41,1437,4,4
41,1545,4.5,4
41,1580,4,4
41,1880,4,4
41,1965,3,4
41,2105,5,4
41,2232,3.5,4
41,2322,3.5,4
41,2455,3,4
41,2520,3,4
41,2522,4,4
41,2729,3.5,4
41,3354,3.5,4
41,3702,4,4
41,4232,4,4
41,4306,4,4
41,4370,4,4
41,5459,3.5,4
41,6303,4,4
41,6385,4.5,4
41,6502,3.5,4
41,6678,3,4
41,6725,5,0
41,7060,4.5,4
41,7164,4.5,4
41,8644,4.5,4
42,356,4.5,4
42,480,5,4
42,527,4.5,4
42,589,5,4
42,1198,5,4
42,1200,5,4
42,1370,3.5,4
42,1721,4,4
42,2028,4,4
42,3996,2.5,4
42,4886,4,4
42,74458,3.5,4
42,79132,4.5,4
42,109487,4,4
43,339,4,3
43,1035,4,3
43,1457,3,3
43,1513,4,3
43,1569,5,3
43,1777,3,3
43,1806,1,3
43,1883,3,3
43,1968,3,3
43,2004,1,3
43,2109,3,3
43,2291,3,3
43,2496,2,3
43,2690,4,3
43,2770,3,3
43,2858,5,3
43,3005,2,3
43,3286,2,3
43,3409,4,3
43,3450,2,3
43,3773,2,3
43,3868,1,3
44,6,3,3
44,25,3,3
44,32,3,3
44,780,5,3
44,805,4,3
45,1639,3,4
45,1748,4.5,4
45,3160,4.5,4
45,5878,4,3
46,724,5,5
46,1359,4.5,5
46,1515,5,5
46,1707,5,5
46,2398,5,5
46,8387,5,5
46,49530,5,5
46,58559,5,5
47,2,5,4
47,10,4,4
47,150,4,4
47,253,3,4
47,288,4,4
47,380,4,4
47,420,3,4
47,595,3,4
48,158,3,4
48,223,2.5,4
48,501,3.5,4
48,1127,3.5,4
48,1580,3.5,4
48,1676,3,4
48,1682,3.5,4
48,1884,4.5,4
48,1917,3.5,4
48,1921,4,4
48,2318,3.5,4
48,2324,4.5,4
48,2706,3.5,4
48,3000,5,4
48,3745,3.5,4
48,3949,4.5,4
48,4011,4,4
48,4270,3,4
48,4306,4,4
48,4720,3,4
48,4886,3.5,4
48,5146,4,4
48,5218,4,4
48,5349,3.5,3
48,5502,3.5,4
48,5690,4.5,4
48,5952,4,4
48,6214,3.5,4
48,6242,3,4
48,6350,4,4
48,6377,4,4
48,7254,4,4
